# Point data
# Columns:
# 1 - X
# 2 - Y
# 3 - Z / m
# 4 - T / degC
# Created: 2022-02-02 12:23:43
# Input: V2T.inp
# Newton threshold: 0.100000
# z-factor: 1.000000
# Vs-factor: 1.000000
# Pressure calculation method: AK135
180.00	180.00	90000.00	737.8
190.00	190.00	90000.00	755.1
0.00	0.00	80000.00	1322.4
10.00	10.00	80000.00	1312.0
20.00	20.00	80000.00	1295.2
30.00	30.00	80000.00	1254.5
40.00	40.00	80000.00	1173.8
50.00	50.00	80000.00	1051.6
60.00	60.00	80000.00	945.4
70.00	70.00	80000.00	897.3
80.00	80.00	80000.00	839.4
90.00	90.00	80000.00	795.5
100.00	100.00	80000.00	720.7
110.00	110.00	80000.00	667.2
120.00	120.00	80000.00	624.0
130.00	130.00	80000.00	565.3
140.00	140.00	80000.00	586.8
150.00	150.00	80000.00	536.3
160.00	160.00	80000.00	572.9
170.00	170.00	80000.00	591.2
180.00	180.00	80000.00	606.6
190.00	190.00	80000.00	623.3
0.00	0.00	70000.00	1296.1
10.00	10.00	70000.00	1283.0
20.00	20.00	70000.00	1260.0
30.00	30.00	70000.00	1193.3
40.00	40.00	70000.00	1066.4
50.00	50.00	70000.00	941.8
60.00	60.00	70000.00	827.7
70.00	70.00	70000.00	768.7
80.00	80.00	70000.00	714.1
90.00	90.00	70000.00	666.3
100.00	100.00	70000.00	597.0
110.00	110.00	70000.00	546.8
120.00	120.00	70000.00	506.6
130.00	130.00	70000.00	452.6
140.00	140.00	70000.00	471.7
150.00	150.00	70000.00	421.7
160.00	160.00	70000.00	453.7
170.00	170.00	70000.00	467.4
180.00	180.00	70000.00	477.1
190.00	190.00	70000.00	494.5
0.00	0.00	60000.00	1258.1
10.00	10.00	60000.00	1238.5
20.00	20.00	60000.00	1199.9
30.00	30.00	60000.00	1079.3
40.00	40.00	60000.00	930.3
50.00	50.00	60000.00	820.7
60.00	60.00	60000.00	718.3
70.00	70.00	60000.00	666.3
80.00	80.00	60000.00	615.7
90.00	90.00	60000.00	559.4
100.00	100.00	60000.00	495.1
110.00	110.00	60000.00	446.2
120.00	120.00	60000.00	407.6
130.00	130.00	60000.00	358.1
140.00	140.00	60000.00	376.0
150.00	150.00	60000.00	324.8
160.00	160.00	60000.00	349.3
170.00	170.00	60000.00	355.1
180.00	180.00	60000.00	361.9
190.00	190.00	60000.00	380.7
0.00	0.00	50000.00	959.6
10.00	10.00	50000.00	946.6
20.00	20.00	50000.00	937.2
30.00	30.00	50000.00	902.3
40.00	40.00	50000.00	838.2
50.00	50.00	50000.00	764.7
60.00	60.00	50000.00	643.8
70.00	70.00	50000.00	576.3
80.00	80.00	50000.00	525.0
90.00	90.00	50000.00	469.2
100.00	100.00	50000.00	419.4
110.00	110.00	50000.00	380.8
120.00	120.00	50000.00	345.7
130.00	130.00	50000.00	320.6
140.00	140.00	50000.00	348.9
150.00	150.00	50000.00	319.2
160.00	160.00	50000.00	350.5
170.00	170.00	50000.00	357.0
180.00	180.00	50000.00	370.3
190.00	190.00	50000.00	386.2
0.00	0.00	40000.00	1126.4
10.00	10.00	40000.00	1060.7
20.00	20.00	40000.00	976.8
30.00	30.00	40000.00	846.2
40.00	40.00	40000.00	721.9
50.00	50.00	40000.00	666.0
60.00	60.00	40000.00	587.9
70.00	70.00	40000.00	508.5
80.00	80.00	40000.00	471.2
90.00	90.00	40000.00	404.2
100.00	100.00	40000.00	356.4
110.00	110.00	40000.00	315.4
120.00	120.00	40000.00	285.4
130.00	130.00	40000.00	246.9
140.00	140.00	40000.00	261.8
150.00	150.00	40000.00	212.6
160.00	160.00	40000.00	230.5
170.00	170.00	40000.00	229.9
180.00	180.00	40000.00	241.5
190.00	190.00	40000.00	255.8
0.00	0.00	30000.00	1135.2
10.00	10.00	30000.00	1137.2
20.00	20.00	30000.00	1075.4
30.00	30.00	30000.00	1002.0
40.00	40.00	30000.00	943.4
50.00	50.00	30000.00	1002.7
60.00	60.00	30000.00	808.0
70.00	70.00	30000.00	488.4
