# Long Lat depth(km) Vs(km/s)
11.5 37 200 4.49582004547
12 37 200 4.5143699646
12.5 37 200 4.47122001648
13 37 200 4.42871999741
13.5 37 200 4.41481018066
14 37 200 4.42274999619
14.5 37 200 4.44324016571
15 37 200 4.48162984848
15.5 37 200 4.57126998901
16 37 200 4.60874986649
16.5 37 200 4.59844017029
17 37 200 4.61266994476
17.5 37 200 4.60530996323
18 37 200 4.53830003738
18.5 37 200 4.47894001007
19 37 200 4.48758983612
19.5 37 200 4.48978996277
20 37 200 4.39706993103
20.5 37 200 4.29990005493
21 37 200 4.20894002914
21.5 37 200 4.2241601944
22 37 200 4.40667009354
22.5 37 200 4.6443901062
23 37 200 4.83232021332
23.5 37 200 4.93843984604
24 37 200 4.9265499115
24.5 37 200 4.91957998276
25 37 200 4.87767982483
25.5 37 200 4.78203010559
26 37 200 4.61028003693
26.5 37 200 4.53921985626
27 37 200 4.51456022263
27.5 37 200 4.42132997513
28 37 200 4.22709989548
28.5 37 200 4.1745300293
29 37 200 4.2322101593
29.5 37 200 4.25577020645
30 37 200 4.41053009033
30.5 37 200 4.66430997849
31 37 200 4.87534999847
31.5 37 200 5.00781011581
32 37 200 4.96787023544
32.5 37 200 4.84060001373
33 37 200 4.72095012665
33.5 37 200 4.58832979202
34 37 200 4.49310016632
34.5 37 200 4.52087020874
35 37 200 4.62104988098
35.5 37 200 4.62604999542
36 37 200 4.53946018219
36.5 37 200 4.48659992218
37 37 200 4.50179004669
37.5 37 200 4.53901004791
38 37 200 4.53815984726
38.5 37 200 4.49512004852
39 37 200 4.49338006973
39.5 37 200 4.51766014099
40 37 200 4.50626993179
-10 36.5 200 4.41383981705
-9.5 36.5 200 4.42026996613
-9 36.5 200 4.42995023727
-8.5 36.5 200 4.43754005432
-8 36.5 200 4.44129991531
-7.5 36.5 200 4.45089006424
-7 36.5 200 4.46196985245
-6.5 36.5 200 4.46256017685
-6 36.5 200 4.47733020782
-5.5 36.5 200 4.49900007248
-5 36.5 200 4.50707006454
-4.5 36.5 200 4.5222401619
-4 36.5 200 4.52294015884
-3.5 36.5 200 4.52065992355
-3 36.5 200 4.52606010437
-2.5 36.5 200 4.53809976578
-2 36.5 200 4.53378009796
-1.5 36.5 200 4.51478004456
-1 36.5 200 4.4985499382
-0.5 36.5 200 4.50277996063
0 36.5 200 4.50543022156
0.5 36.5 200 4.50085020065
1 36.5 200 4.49828004837
1.5 36.5 200 4.5204501152
2 36.5 200 4.54092979431
2.5 36.5 200 4.55143022537
3 36.5 200 4.54639005661
3.5 36.5 200 4.53995990753
4 36.5 200 4.53905010223
4.5 36.5 200 4.53322982788
5 36.5 200 4.51562023163
5.5 36.5 200 4.50657987595
6 36.5 200 4.49570989609
6.5 36.5 200 4.48243999481
7 36.5 200 4.46799993515
7.5 36.5 200 4.47093009949
8 36.5 200 4.45251989365
8.5 36.5 200 4.4211602211
9 36.5 200 4.42140007019
9.5 36.5 200 4.41431999207
10 36.5 200 4.41553020477
10.5 36.5 200 4.44041013718
11 36.5 200 4.4806599617
11.5 36.5 200 4.50018978119
12 36.5 200 4.49380016327
12.5 36.5 200 4.4786400795
13 36.5 200 4.461810112
13.5 36.5 200 4.45128011703
14 36.5 200 4.45329999924
14.5 36.5 200 4.47890996933
15 36.5 200 4.505879879
15.5 36.5 200 4.54146003723
16 36.5 200 4.53146982193
16.5 36.5 200 4.48660993576
17 36.5 200 4.49124002457
17.5 36.5 200 4.53048992157
18 36.5 200 4.5660700798
18.5 36.5 200 4.58339977264
19 36.5 200 4.60675001144
19.5 36.5 200 4.6186299324
20 36.5 200 4.5933599472
20.5 36.5 200 4.48690986633
21 36.5 200 4.29083013535
21.5 36.5 200 4.21002006531
22 36.5 200 4.29771995544
22.5 36.5 200 4.51831007004
23 36.5 200 4.79322004318
23.5 36.5 200 4.97921991348
24 36.5 200 5.05912017822
24.5 36.5 200 4.98677015305
25 36.5 200 4.89610004425
25.5 36.5 200 4.83492994308
26 36.5 200 4.70990991592
26.5 36.5 200 4.58495998383
27 36.5 200 4.49927997589
27.5 36.5 200 4.3987197876
28 36.5 200 4.22083997726
28.5 36.5 200 4.1641201973
29 36.5 200 4.18037986755
29.5 36.5 200 4.18569993973
30 36.5 200 4.35977983475
30.5 36.5 200 4.63189983368
31 36.5 200 4.82367992401
31.5 36.5 200 4.97690010071
32 36.5 200 4.9482998848
32.5 36.5 200 4.80461978912
33 36.5 200 4.70321989059
33.5 36.5 200 4.62626981735
34 36.5 200 4.57452011108
34.5 36.5 200 4.58212995529
35 36.5 200 4.68118000031
35.5 36.5 200 4.71817016602
36 36.5 200 4.65220022202
36.5 36.5 200 4.58220005035
37 36.5 200 4.55530977249
37.5 36.5 200 4.51851987839
38 36.5 200 4.49805021286
38.5 36.5 200 4.51793003082
39 36.5 200 4.54044008255
39.5 36.5 200 4.54711008072
40 36.5 200 4.54836988449
-10 36 200 4.43713998795
-9.5 36 200 4.44812011719
-9 36 200 4.45761013031
-8.5 36 200 4.46762990952
-8 36 200 4.46788978577
-7.5 36 200 4.47344017029
-7 36 200 4.47502994537
-6.5 36 200 4.4697599411
-6 36 200 4.47784996033
-5.5 36 200 4.49900007248
-5 36 200 4.514939785
-4.5 36 200 4.52467012405
-4 36 200 4.52813005447
-3.5 36 200 4.52687978745
-3 36 200 4.52049016953
-2.5 36 200 4.52901983261
-2 36 200 4.53073978424
-1.5 36 200 4.51423978806
-1 36 200 4.50347995758
-0.5 36 200 4.49406003952
0 36 200 4.49121999741
0.5 36 200 4.49416017532
1 36 200 4.49858999252
1.5 36 200 4.5152797699
2 36 200 4.52114009857
2.5 36 200 4.52292013168
3 36 200 4.52501010895
3.5 36 200 4.53026008606
4 36 200 4.52661991119
4.5 36 200 4.51664018631
5 36 200 4.51189994812
5.5 36 200 4.51627016068
6 36 200 4.51496982574
6.5 36 200 4.50825977325
7 36 200 4.4939699173
7.5 36 200 4.50050020218
8 36 200 4.47687005997
8.5 36 200 4.4405798912
9 36 200 4.42903995514
9.5 36 200 4.40894985199
10 36 200 4.40466976166
10.5 36 200 4.42887020111
11 36 200 4.47444009781
11.5 36 200 4.49233007431
12 36 200 4.4568901062
12.5 36 200 4.44427013397
13 36 200 4.44858980179
13.5 36 200 4.43344020844
14 36 200 4.4361000061
14.5 36 200 4.48250007629
15 36 200 4.54687023163
15.5 36 200 4.59322977066
16 36 200 4.55935001373
16.5 36 200 4.47355985641
17 36 200 4.44798994064
17.5 36 200 4.48038005829
18 36 200 4.53272008896
18.5 36 200 4.57010984421
19 36 200 4.59712982178
19.5 36 200 4.5541100502
20 36 200 4.52075004578
20.5 36 200 4.53199005127
21 36 200 4.50037002563
21.5 36 200 4.42879009247
22 36 200 4.41185998917
22.5 36 200 4.51344013214
23 36 200 4.69878005981
23.5 36 200 4.93111991882
24 36 200 5.07683992386
24.5 36 200 5.0044298172
25 36 200 4.89563989639
25.5 36 200 4.85204982758
26 36 200 4.79110002518
26.5 36 200 4.67675018311
27 36 200 4.57885980606
27.5 36 200 4.50344991684
28 36 200 4.43641996384
28.5 36 200 4.39269018173
29 36 200 4.36250019073
29.5 36 200 4.29045009613
30 36 200 4.39867019653
30.5 36 200 4.68718004227
31 36 200 4.85869979858
31.5 36 200 4.89683008194
32 36 200 4.77412986755
32.5 36 200 4.63794994354
33 36 200 4.53132009506
33.5 36 200 4.50728988647
34 36 200 4.49528980255
34.5 36 200 4.5609498024
35 36 200 4.6834602356
35.5 36 200 4.7316699028
36 36 200 4.68116998672
36.5 36 200 4.63465976715
37 36 200 4.60339021683
37.5 36 200 4.53113985062
38 36 200 4.49345016479
38.5 36 200 4.50754976273
39 36 200 4.52924013138
39.5 36 200 4.54295015335
40 36 200 4.53780984879
-10 35.5 200 4.4673500061
-9.5 35.5 200 4.47851991653
-9 35.5 200 4.48732995987
-8.5 35.5 200 4.49309015274
-8 35.5 200 4.49382019043
-7.5 35.5 200 4.49133014679
-7 35.5 200 4.48662996292
-6.5 35.5 200 4.4797000885
-6 35.5 200 4.48818016052
-5.5 35.5 200 4.50774002075
-5 35.5 200 4.52676010132
-4.5 35.5 200 4.53279018402
-4 35.5 200 4.52609014511
-3.5 35.5 200 4.51610994339
-3 35.5 200 4.50131988525
-2.5 35.5 200 4.4909901619
-2 35.5 200 4.48000001907
-1.5 35.5 200 4.46857023239
-1 35.5 200 4.46891021729
-0.5 35.5 200 4.46368980408
0 35.5 200 4.47247982025
0.5 35.5 200 4.48917007446
1 35.5 200 4.50220012665
1.5 35.5 200 4.51044988632
2 35.5 200 4.5143198967
2.5 35.5 200 4.52112007141
3 35.5 200 4.52754020691
3.5 35.5 200 4.5252699852
4 35.5 200 4.51887989044
4.5 35.5 200 4.51552009583
5 35.5 200 4.51845979691
5.5 35.5 200 4.52338981628
6 35.5 200 4.51942014694
6.5 35.5 200 4.50795984268
7 35.5 200 4.49029016495
7.5 35.5 200 4.49178981781
8 35.5 200 4.47466993332
8.5 35.5 200 4.45412015915
9 35.5 200 4.45296001434
9.5 35.5 200 4.44364023209
10 35.5 200 4.44567012787
10.5 35.5 200 4.45412015915
11 35.5 200 4.46327018738
11.5 35.5 200 4.46260976791
12 35.5 200 4.42800998688
12.5 35.5 200 4.40471982956
13 35.5 200 4.40450000763
13.5 35.5 200 4.38032007217
14 35.5 200 4.36674022675
14.5 35.5 200 4.39091014862
15 35.5 200 4.4420800209
15.5 35.5 200 4.50817012787
16 35.5 200 4.53498983383
16.5 35.5 200 4.4926199913
17 35.5 200 4.442029953
17.5 35.5 200 4.46787977219
18 35.5 200 4.55017995834
18.5 35.5 200 4.59715986252
19 35.5 200 4.60257005692
19.5 35.5 200 4.53076982498
20 35.5 200 4.4747800827
20.5 35.5 200 4.50683021545
21 35.5 200 4.55869007111
21.5 35.5 200 4.52285003662
22 35.5 200 4.49448013306
22.5 35.5 200 4.5038599968
23 35.5 200 4.54448986053
23.5 35.5 200 4.70729017258
24 35.5 200 4.84387016296
24.5 35.5 200 4.85005998611
25 35.5 200 4.81182003021
25.5 35.5 200 4.79900979996
26 35.5 200 4.82953977585
26.5 35.5 200 4.8367600441
27 35.5 200 4.82265996933
27.5 35.5 200 4.83825016022
28 35.5 200 4.79171991348
28.5 35.5 200 4.68038988113
29 35.5 200 4.5638999939
29.5 35.5 200 4.40500020981
30 35.5 200 4.43410015106
30.5 35.5 200 4.64955997467
31 35.5 200 4.77076005936
31.5 35.5 200 4.69316005707
32 35.5 200 4.56233978271
32.5 35.5 200 4.49169015884
33 35.5 200 4.44811010361
33.5 35.5 200 4.44199991226
34 35.5 200 4.40236997604
34.5 35.5 200 4.47646999359
35 35.5 200 4.59270000458
35.5 35.5 200 4.68490982056
36 35.5 200 4.70547008514
36.5 35.5 200 4.66933012009
37 35.5 200 4.60830020905
37.5 35.5 200 4.53566980362
38 35.5 200 4.47971010208
38.5 35.5 200 4.47252988815
39 35.5 200 4.49048995972
39.5 35.5 200 4.49714994431
40 35.5 200 4.48753976822
-10 35 200 4.46875
-9.5 35 200 4.48034000397
-9 35 200 4.48633003235
-8.5 35 200 4.48848009109
-8 35 200 4.48608016968
-7.5 35 200 4.4817700386
-7 35 200 4.47418022156
-6.5 35 200 4.47837018967
-6 35 200 4.48629999161
-5.5 35 200 4.50710010529
-5 35 200 4.52441978455
-4.5 35 200 4.51942014694
-4 35 200 4.50305986404
-3.5 35 200 4.48584985733
-3 35 200 4.47153997421
-2.5 35 200 4.4579000473
-2 35 200 4.45351982117
-1.5 35 200 4.45428991318
-1 35 200 4.46563005447
-0.5 35 200 4.47342014313
0 35 200 4.48712015152
0.5 35 200 4.50337982178
1 35 200 4.5084900856
1.5 35 200 4.51645994186
2 35 200 4.52932977676
2.5 35 200 4.54022979736
3 35 200 4.53906011581
3.5 35 200 4.52973985672
4 35 200 4.52262020111
4.5 35 200 4.52302980423
5 35 200 4.52762985229
5.5 35 200 4.52165985107
6 35 200 4.51055002213
6.5 35 200 4.50072002411
7 35 200 4.49240016937
7.5 35 200 4.49318981171
8 35 200 4.48464012146
8.5 35 200 4.48073005676
9 35 200 4.48755979538
9.5 35 200 4.49423980713
10 35 200 4.51107978821
10.5 35 200 4.50931978226
11 35 200 4.49489021301
11.5 35 200 4.48969984055
12 35 200 4.46462011337
12.5 35 200 4.42191982269
13 35 200 4.39064979553
13.5 35 200 4.36779022217
14 35 200 4.35899019241
14.5 35 200 4.36679983139
15 35 200 4.3914899826
15.5 35 200 4.42063999176
16 35 200 4.429500103
16.5 35 200 4.41280984879
17 35 200 4.39323997498
17.5 35 200 4.41455984116
18 35 200 4.47937011719
18.5 35 200 4.55345010757
19 35 200 4.59287023544
19.5 35 200 4.5684299469
20 35 200 4.534719944
20.5 35 200 4.57715988159
21 35 200 4.64357995987
21.5 35 200 4.61681985855
22 35 200 4.52715015411
22.5 35 200 4.40259981155
23 35 200 4.29710006714
23.5 35 200 4.29548978806
24 35 200 4.42827987671
24.5 35 200 4.51815986633
25 35 200 4.53640985489
25.5 35 200 4.60858011246
26 35 200 4.73093986511
26.5 35 200 4.79938983917
27 35 200 4.82784986496
27.5 35 200 4.85150003433
28 35 200 4.76043987274
28.5 35 200 4.60285997391
29 35 200 4.41209983826
29.5 35 200 4.25455999374
30 35 200 4.26873016357
30.5 35 200 4.42631006241
31 35 200 4.50605010986
31.5 35 200 4.45651006699
32 35 200 4.4448299408
32.5 35 200 4.51248979568
33 35 200 4.60511016846
33.5 35 200 4.59158992767
34 35 200 4.48800992966
34.5 35 200 4.49558019638
35 35 200 4.56630992889
35.5 35 200 4.65880012512
36 35 200 4.69215011597
36.5 35 200 4.62765979767
37 35 200 4.55893993378
37.5 35 200 4.50359010696
38 35 200 4.45158004761
38.5 35 200 4.45320987701
39 35 200 4.47838020325
39.5 35 200 4.4855799675
40 35 200 4.48058986664
-10 34.5 200 4.45830011368
-9.5 34.5 200 4.46687984467
-9 34.5 200 4.47104978561
-8.5 34.5 200 4.4721698761
-8 34.5 200 4.47047996521
-7.5 34.5 200 4.47180986404
-7 34.5 200 4.47061014175
-6.5 34.5 200 4.47636985779
-6 34.5 200 4.47983980179
-5.5 34.5 200 4.49022006989
-5 34.5 200 4.50540018082
-4.5 34.5 200 4.49771022797
-4 34.5 200 4.48030996323
-3.5 34.5 200 4.47004985809
-3 34.5 200 4.46756982803
-2.5 34.5 200 4.4633898735
-2 34.5 200 4.4712100029
-1.5 34.5 200 4.47454023361
-1 34.5 200 4.48698997498
-0.5 34.5 200 4.49826002121
0 34.5 200 4.50406980515
0.5 34.5 200 4.51590013504
1 34.5 200 4.52366018295
1.5 34.5 200 4.53598022461
2 34.5 200 4.54371976852
2.5 34.5 200 4.54177999496
3 34.5 200 4.53444004059
3.5 34.5 200 4.53235006332
4 34.5 200 4.53497982025
4.5 34.5 200 4.53419017792
5 34.5 200 4.52689981461
5.5 34.5 200 4.52366018295
6 34.5 200 4.51869010925
6.5 34.5 200 4.51321983337
7 34.5 200 4.51075983047
7.5 34.5 200 4.50383996964
8 34.5 200 4.50359010696
8.5 34.5 200 4.51348018646
9 34.5 200 4.52695989609
9.5 34.5 200 4.54154014587
10 34.5 200 4.56628990173
10.5 34.5 200 4.57118988037
11 34.5 200 4.55549001694
11.5 34.5 200 4.54661989212
12 34.5 200 4.53138017654
12.5 34.5 200 4.49874019623
13 34.5 200 4.46048021317
13.5 34.5 200 4.41816997528
14 34.5 200 4.40499019623
14.5 34.5 200 4.4195098877
15 34.5 200 4.44957017899
15.5 34.5 200 4.48442983627
16 34.5 200 4.48080015182
16.5 34.5 200 4.43909978867
17 34.5 200 4.40642976761
17.5 34.5 200 4.40003013611
18 34.5 200 4.42646980286
18.5 34.5 200 4.47578001022
19 34.5 200 4.51570987701
19.5 34.5 200 4.52510023117
20 34.5 200 4.50902986526
20.5 34.5 200 4.55560016632
21 34.5 200 4.60731983185
21.5 34.5 200 4.59036016464
22 34.5 200 4.50232982635
22.5 34.5 200 4.39903020859
23 34.5 200 4.30731010437
23.5 34.5 200 4.27484989166
24 34.5 200 4.36323976517
24.5 34.5 200 4.42645978928
25 34.5 200 4.43521976471
25.5 34.5 200 4.45914983749
26 34.5 200 4.48953008652
26.5 34.5 200 4.52629995346
27 34.5 200 4.5694899559
27.5 34.5 200 4.57521009445
28 34.5 200 4.53366994858
28.5 34.5 200 4.41861009598
29 34.5 200 4.26546001434
29.5 34.5 200 4.22450017929
30 34.5 200 4.27503013611
30.5 34.5 200 4.36991977692
31 34.5 200 4.44589996338
31.5 34.5 200 4.44956016541
32 34.5 200 4.50087976456
32.5 34.5 200 4.62458992004
33 34.5 200 4.69321012497
33.5 34.5 200 4.61948013306
34 34.5 200 4.53971004486
34.5 34.5 200 4.5292801857
35 34.5 200 4.59060001373
35.5 34.5 200 4.62483978271
36 34.5 200 4.5935997963
36.5 34.5 200 4.57513999939
37 34.5 200 4.55525016785
37.5 34.5 200 4.48580980301
38 34.5 200 4.46077013016
38.5 34.5 200 4.49026012421
39 34.5 200 4.50473022461
39.5 34.5 200 4.49796009064
40 34.5 200 4.49903011322
-10 34 200 4.45162010193
-9.5 34 200 4.45872020721
-9 34 200 4.46311998367
-8.5 34 200 4.46363019943
-8 34 200 4.46361017227
-7.5 34 200 4.46663999557
-7 34 200 4.46566009521
-6.5 34 200 4.47094011307
-6 34 200 4.46955013275
-5.5 34 200 4.47336006165
-5 34 200 4.48243999481
-4.5 34 200 4.47673988342
-4 34 200 4.47314977646
-3.5 34 200 4.47192001343
-3 34 200 4.47380018234
-2.5 34 200 4.47556018829
-2 34 200 4.48359012604
-1.5 34 200 4.49071979523
-1 34 200 4.50405979156
-0.5 34 200 4.50260019302
0 34 200 4.50237989426
0.5 34 200 4.51754999161
1 34 200 4.52512979507
1.5 34 200 4.53223991394
2 34 200 4.53251981735
2.5 34 200 4.52860021591
3 34 200 4.5233001709
3.5 34 200 4.51878976822
4 34 200 4.51919984818
4.5 34 200 4.51479005814
5 34 200 4.51211977005
5.5 34 200 4.51194000244
6 34 200 4.50902986526
6.5 34 200 4.50518989563
7 34 200 4.50826978683
7.5 34 200 4.50230979919
8 34 200 4.50622987747
8.5 34 200 4.52941989899
9 34 200 4.54843997955
9.5 34 200 4.55961990356
10 34 200 4.56932020187
10.5 34 200 4.57172012329
11 34 200 4.55882978439
11.5 34 200 4.5446100235
12 34 200 4.53149986267
12.5 34 200 4.50861978531
13 34 200 4.49096012115
13.5 34 200 4.46552991867
14 34 200 4.4473400116
14.5 34 200 4.46045017242
15 34 200 4.49550008774
15.5 34 200 4.52902984619
16 34 200 4.53255987167
16.5 34 200 4.50588989258
17 34 200 4.47796010971
17.5 34 200 4.45039987564
18 34 200 4.45233011246
18.5 34 200 4.48627996445
19 34 200 4.53117990494
19.5 34 200 4.57108020782
20 34 200 4.58025979996
20.5 34 200 4.58951997757
21 34 200 4.58952999115
21.5 34 200 4.55645990372
22 34 200 4.51610994339
22.5 34 200 4.53202009201
23 34 200 4.59003019333
23.5 34 200 4.66944980621
24 34 200 4.71406984329
24.5 34 200 4.65502977371
25 34 200 4.52756977081
25.5 34 200 4.46944999695
26 34 200 4.4672999382
26.5 34 200 4.47726011276
27 34 200 4.5143198967
27.5 34 200 4.5168299675
28 34 200 4.47766017914
28.5 34 200 4.40297985077
29 34 200 4.3363699913
29.5 34 200 4.35612010956
30 34 200 4.40993022919
30.5 34 200 4.49221992493
31 34 200 4.57617998123
31.5 34 200 4.599629879
32 34 200 4.59556007385
32.5 34 200 4.601749897
33 34 200 4.57004022598
33.5 34 200 4.49807977676
34 34 200 4.48597002029
34.5 34 200 4.51571989059
35 34 200 4.54676008224
35.5 34 200 4.55223989487
36 34 200 4.52941989899
36.5 34 200 4.54832983017
37 34 200 4.50981998444
37.5 34 200 4.45305013657
38 34 200 4.49900007248
38.5 34 200 4.53199005127
39 34 200 4.52162981033
39.5 34 200 4.51047992706
40 34 200 4.51619005203
-10 33.5 200 4.44853019714
-9.5 33.5 200 4.45387983322
-9 33.5 200 4.45742988586
-8.5 33.5 200 4.45770978928
-8 33.5 200 4.46018981934
-7.5 33.5 200 4.46662998199
-7 33.5 200 4.46484994888
-6.5 33.5 200 4.46723985672
-6 33.5 200 4.46961021423
-5.5 33.5 200 4.46907997131
-5 33.5 200 4.47311019897
-4.5 33.5 200 4.47052001953
-4 33.5 200 4.47125005722
-3.5 33.5 200 4.47010993958
-3 33.5 200 4.47667980194
-2.5 33.5 200 4.48236989975
-2 33.5 200 4.48825979233
-1.5 33.5 200 4.49431991577
-1 33.5 200 4.50257015228
-0.5 33.5 200 4.50104999542
0 33.5 200 4.50821018219
0.5 33.5 200 4.5214600563
1 33.5 200 4.52664995193
1.5 33.5 200 4.52880001068
2 33.5 200 4.52854013443
2.5 33.5 200 4.52826023102
3 33.5 200 4.5257601738
3.5 33.5 200 4.52301979065
4 33.5 200 4.51819992065
4.5 33.5 200 4.51566982269
5 33.5 200 4.51124000549
5.5 33.5 200 4.50886011124
6 33.5 200 4.50946998596
6.5 33.5 200 4.50937986374
7 33.5 200 4.5139799118
7.5 33.5 200 4.51416015625
8 33.5 200 4.52144002914
8.5 33.5 200 4.54216003418
9 33.5 200 4.56051015854
9.5 33.5 200 4.56176996231
10 33.5 200 4.54932022095
10.5 33.5 200 4.53570985794
11 33.5 200 4.52267980576
11.5 33.5 200 4.51378011703
12 33.5 200 4.50973987579
12.5 33.5 200 4.49841022491
13 33.5 200 4.48813009262
13.5 33.5 200 4.47964000702
14 33.5 200 4.47737979889
14.5 33.5 200 4.49664020538
15 33.5 200 4.53599023819
15.5 33.5 200 4.56374979019
16 33.5 200 4.56645011902
16.5 33.5 200 4.5297999382
17 33.5 200 4.47981977463
17.5 33.5 200 4.44715023041
18 33.5 200 4.4598197937
18.5 33.5 200 4.49358987808
19 33.5 200 4.53947019577
19.5 33.5 200 4.60429000854
20 33.5 200 4.6582198143
20.5 33.5 200 4.68463993073
21 33.5 200 4.68209981918
21.5 33.5 200 4.64663982391
22 33.5 200 4.60400009155
22.5 33.5 200 4.62134981155
23 33.5 200 4.69591999054
23.5 33.5 200 4.77139997482
24 33.5 200 4.7931599617
24.5 33.5 200 4.72615003586
25 33.5 200 4.62859010696
25.5 33.5 200 4.617000103
26 33.5 200 4.62976980209
26.5 33.5 200 4.63539981842
27 33.5 200 4.63589000702
27.5 33.5 200 4.57650995255
28 33.5 200 4.48320007324
28.5 33.5 200 4.41938018799
29 33.5 200 4.4066901207
29.5 33.5 200 4.43978977203
30 33.5 200 4.48629999161
30.5 33.5 200 4.56648015976
31 33.5 200 4.6318898201
31.5 33.5 200 4.61472988129
32 33.5 200 4.5302901268
32.5 33.5 200 4.51277017593
33 33.5 200 4.49735021591
33.5 33.5 200 4.43289995193
34 33.5 200 4.4073600769
34.5 33.5 200 4.40376996994
35 33.5 200 4.44025993347
35.5 33.5 200 4.49247980118
36 33.5 200 4.50614023209
36.5 33.5 200 4.50714015961
37 33.5 200 4.46644020081
37.5 33.5 200 4.47948980331
38 33.5 200 4.53107976913
38.5 33.5 200 4.54044008255
39 33.5 200 4.51986980438
39.5 33.5 200 4.51226997375
40 33.5 200 4.51293992996
-10 33 200 4.45211982727
-9.5 33 200 4.45537996292
-9 33 200 4.45849990845
-8.5 33 200 4.45752000809
-8 33 200 4.45603990555
-7.5 33 200 4.46347999573
-7 33 200 4.46949005127
-6.5 33 200 4.47151994705
-6 33 200 4.47567987442
-5.5 33 200 4.474629879
-5 33 200 4.47695016861
-4.5 33 200 4.48085021973
-4 33 200 4.4820098877
-3.5 33 200 4.48085021973
-3 33 200 4.48011016846
-2.5 33 200 4.48649978638
-2 33 200 4.49520015717
-1.5 33 200 4.49987983704
-1 33 200 4.50746011734
-0.5 33 200 4.51348018646
0 33 200 4.51692008972
0.5 33 200 4.52044010162
1 33 200 4.5252699852
1.5 33 200 4.52646017075
2 33 200 4.53025007248
2.5 33 200 4.52915000916
3 33 200 4.52522993088
3.5 33 200 4.52300977707
4 33 200 4.52037000656
4.5 33 200 4.51769018173
5 33 200 4.51514005661
5.5 33 200 4.51356983185
6 33 200 4.51545000076
6.5 33 200 4.51613998413
7 33 200 4.51479005814
7.5 33 200 4.51850986481
8 33 200 4.52375984192
8.5 33 200 4.53896999359
9 33 200 4.54926013947
9.5 33 200 4.54386997223
10 33 200 4.52340984344
10.5 33 200 4.50338983536
11 33 200 4.50311994553
11.5 33 200 4.50973987579
12 33 200 4.50188016891
12.5 33 200 4.48604011536
13 33 200 4.48441982269
13.5 33 200 4.49387979507
14 33 200 4.50919008255
14.5 33 200 4.54418992996
15 33 200 4.58217000961
15.5 33 200 4.59768009186
16 33 200 4.59407997131
16.5 33 200 4.55952978134
17 33 200 4.49416017532
17.5 33 200 4.45120000839
18 33 200 4.45558023453
18.5 33 200 4.4706401825
19 33 200 4.49089002609
19.5 33 200 4.53147983551
20 33 200 4.57998991013
20.5 33 200 4.61573982239
21 33 200 4.64001989365
21.5 33 200 4.63978004456
22 33 200 4.6036400795
22.5 33 200 4.56759023666
23 33 200 4.5843501091
23.5 33 200 4.65291976929
24 33 200 4.74328994751
24.5 33 200 4.7877202034
25 33 200 4.7911901474
25.5 33 200 4.76055002213
26 33 200 4.70173978806
26.5 33 200 4.65882015228
27 33 200 4.62128019333
27.5 33 200 4.58105993271
28 33 200 4.5352101326
28.5 33 200 4.51938009262
29 33 200 4.51916980743
29.5 33 200 4.51411008835
30 33 200 4.50222015381
30.5 33 200 4.53383016586
31 33 200 4.56965017319
31.5 33 200 4.52780008316
32 33 200 4.46288013458
32.5 33 200 4.4562702179
33 33 200 4.47999000549
33.5 33 200 4.49001979828
34 33 200 4.4623799324
34.5 33 200 4.39746999741
35 33 200 4.38877010345
35.5 33 200 4.44618988037
36 33 200 4.48540019989
36.5 33 200 4.46999979019
37 33 200 4.47953987122
37.5 33 200 4.49769020081
38 33 200 4.51194000244
38.5 33 200 4.5209197998
39 33 200 4.50930023193
39.5 33 200 4.50301980972
40 33 200 4.50762987137
-10 32.5 200 4.45367002487
-9.5 32.5 200 4.45667982101
-9 32.5 200 4.45936012268
-8.5 32.5 200 4.46112012863
-8 32.5 200 4.45950984955
-7.5 32.5 200 4.45998001099
-7 32.5 200 4.46654987335
-6.5 32.5 200 4.47384977341
-6 32.5 200 4.48339986801
-5.5 32.5 200 4.48748016357
-5 32.5 200 4.48692989349
-4.5 32.5 200 4.48859977722
-4 32.5 200 4.49071979523
-3.5 32.5 200 4.49522018433
-3 32.5 200 4.50025987625
-2.5 32.5 200 4.504529953
-2 32.5 200 4.50846004486
-1.5 32.5 200 4.5109000206
-1 32.5 200 4.51647996902
-0.5 32.5 200 4.52058982849
0 32.5 200 4.52059984207
0.5 32.5 200 4.52257013321
1 32.5 200 4.52335977554
1.5 32.5 200 4.52443981171
2 32.5 200 4.52428007126
2.5 32.5 200 4.52383995056
3 32.5 200 4.52452993393
3.5 32.5 200 4.52539014816
4 32.5 200 4.52232980728
4.5 32.5 200 4.52120018005
5 32.5 200 4.51910018921
5.5 32.5 200 4.51657009125
6 32.5 200 4.51358985901
6.5 32.5 200 4.5129199028
7 32.5 200 4.51276016235
7.5 32.5 200 4.50872993469
8 32.5 200 4.50908994675
8.5 32.5 200 4.52645015717
9 32.5 200 4.54142999649
9.5 32.5 200 4.53542995453
10 32.5 200 4.51983976364
10.5 32.5 200 4.50159978867
11 32.5 200 4.50267982483
11.5 32.5 200 4.51686000824
12 32.5 200 4.50485992432
12.5 32.5 200 4.47026014328
13 32.5 200 4.4523100853
13.5 32.5 200 4.47867012024
14 32.5 200 4.5158200264
14.5 32.5 200 4.55283021927
15 32.5 200 4.58735990524
15.5 32.5 200 4.59706020355
16 32.5 200 4.58249998093
16.5 32.5 200 4.54454994202
17 32.5 200 4.49942016602
